 Time, Input, Delta Input, Velocity, Acceleration ,Voltage,Delta Voltage,RPM,RPM per s
30.099725,1,0,1568.627451,1087.373184,11.85,0,4705.882353,3262.119552
30.10986,1,0,1610.435623,4180.817186,11.85,0,4831.306869,12542.451558
30.119713,1,0,1579.404564,-3103.105836,11.85,0,4738.213692,-9309.317508
30.129945,1,0,1575.423395,-398.116944,11.85,0,4726.270185,-1194.350832
30.139746,1,0,1585.037248,961.385334,11.85,0,4755.111744,2884.156002
30.149805,1,0,1554.001554,-3103.569437,11.85,0,4662.004662,-9310.708311
30.159715,1,0,1580.777743,2677.618865,11.85,0,4742.333229,8032.856595
30.170077,1,0,1581.652827,87.508456,11.85,0,4744.958481,262.525368
30.179725,1,0,1570.598398,-1105.442921,11.85,0,4711.795194,-3316.328763
30.189781,1,0,1596.296592,2569.819392,11.85,0,4788.889776,7709.458176
30.199749,1,0,1591.72304,-457.355172,11.85,0,4775.16912,-1372.065516
30.209815,1,0,1598.337729,661.468857,11.85,0,4795.013187,1984.406571
30.21971,1,0,1591.469722,-686.800647,11.85,0,4774.409166,-2060.401941
30.230179,1,0,1574.307305,-1716.24175,11.85,0,4722.921915,-5148.72525
30.239728,1,0,1603.07791,2877.06048,11.85,0,4809.23373,8631.18144
30.249862,1,0,1635.99182,3291.391045,11.85,0,4907.97546,9874.173135
30.259715,1,0,1585.79131,-5020.051018,11.85,0,4757.37393,-15060.153054
30.270064,1,0,1590.83678,504.547028,11.85,0,4772.51034,1513.641084
30.27972,1,0,1631.454442,4061.766149,11.85,0,4894.363326,12185.298447
30.289765,1,0,1566.661444,-6479.299717,11.85,0,4699.984332,-19437.899151
30.29973,1,0,1549.306685,-1735.47592,11.85,0,4647.920055,-5206.42776
30.309804,1,0,1597.188947,4788.226219,11.85,0,4791.566841,14364.678657
30.319729,1,0,1558.603491,-3858.545618,11.85,0,4675.810473,-11575.636854
30.329873,1,0,1618.122977,5951.948607,11.85,0,4854.368931,17855.845821
30.339732,1,0,1594.514869,-2360.81085,11.85,0,4783.544607,-7082.43255
30.349854,1,0,1560.184102,-3433.076713,11.85,0,4680.552306,-10299.230139
30.359739,1,0,1572.450664,1226.656264,11.85,0,4717.351992,3679.968792
30.370087,1,0,1561.28025,-1117.041456,11.85,0,4683.84075,-3351.124368
30.379729,1,0,1585.414189,2413.393965,11.85,0,4756.242567,7240.181895
30.389991,1,0,1592.737119,732.292928,11.85,0,4778.211357,2196.878784
30.399717,1,0,1613.033309,2029.61904,11.85,0,4839.099927,6088.85712
30.409977,1,0,1557.996417,-5503.689253,11.85,0,4673.989251,-16511.067759
30.419737,1,0,1577.66033,1966.391312,11.85,0,4732.98099,5899.173936
30.429788,1,0,1594.387755,1672.742537,11.85,0,4783.163265,5018.227611
30.439728,1,0,1572.079862,-2230.789345,11.85,0,4716.239586,-6692.368035
30.449817,1,0,1580.153275,807.341321,11.85,0,4740.459825,2422.023963
30.459736,0.937008,-6.299216,1605.136437,2498.316173,11.1035448,-74.6457096,4815.409311,7494.948519
30.469927,0.937008,0,1581.527756,-2360.868078,11.1035448,0,4744.583268,-7082.604234
30.479734,0.866142,-7.086611,1555.451859,-2607.589705,10.2637827,-83.97634035,4666.355577,-7822.769115
30.489794,0.866142,0,1566.538733,1108.687391,10.2637827,0,4699.616199,3326.062173
30.49973,0.598425,-26.771653,1500.487658,-6605.107418,7.09133625,-317.24408805,4501.462974,-19815.322254
30.509851,0.598425,0,1407.855836,-9263.182293,7.09133625,0,4223.567508,-27789.546879
30.519709,0.330709,-26.771656,1284.356537,-12349.929819,3.91890165,-317.2441236,3853.069611,-37049.789457
30.5299,0.330709,0,1167.815018,-11654.151927,3.91890165,0,3503.445054,-34962.455781
30.539732,0.204724,-12.598424,979.767795,-18804.722307,2.4259794,-149.2913244,2939.303385,-56414.166921
30.549756,0.204724,0,840.724705,-13904.309034,2.4259794,0,2522.174115,-41712.927102
30.55973,0.047244,-15.748032,679.532482,-16119.222304,0.5598414,-186.6141792,2038.597446,-48357.666912
30.570062,0.047244,0,538.851169,-14068.131235,0.5598414,0,1616.553507,-42204.393705
30.579714,0.102362,5.511811,405.531449,-13331.972034,1.2129897,65.31496035,1216.594347,-39995.916102
30.589872,0.102362,0,306.22244,-9930.900898,1.2129897,0,918.66732,-29792.702694
30.599743,0.133858,3.149606,257.337331,-4888.510934,1.5862173,37.3228311,772.011993,-14665.532802
30.610052,0.133858,0,233.312335,-2402.499542,1.5862173,0,699.937005,-7207.498626
30.619797,0.07874,-5.511811,222.256796,-1105.553972,0.933069,-65.31496035,666.770388,-3316.661916
30.630059,0.07874,0,210.203267,-1205.352894,0.933069,0,630.609801,-3616.058682
30.639727,0.031496,-4.724409,193.66146,-1654.180616,0.3732276,-55.98424665,580.98438,-4962.541848
30.6498,0.031496,0,168.716573,-2494.488737,0.3732276,0,506.149719,-7483.466211
30.65972,0.031496,0,155.411023,-1330.554973,0.3732276,0,466.233069,-3991.664919
30.66995,0.031496,0,146.839644,-857.137954,0.3732276,0,440.518932,-2571.413862
30.679717,0,-3.149606,131.882624,-1495.70193,0,-37.3228311,395.647872,-4487.10579
30.689882,0,0,124.661078,-722.154677,0,0,373.983234,-2166.464031
30.699723,0,0,113.264393,-1139.668462,0,0,339.793179,-3419.005386
30.710457,0,0,101.168496,-1209.589694,0,0,303.505488,-3628.769082
30.719723,0,0,89.72553,-1144.296653,0,0,269.17659,-3432.889959
30.730002,0,0,74.799351,-1492.617886,0,0,224.398053,-4477.853658
30.739726,-0.007813,-0.78125,70.776417,-402.293344,-0.09258405,-9.2578125,212.329251,-1206.880032
30.749879,-0.007813,0,63.055678,-772.073913,-0.09258405,0,189.167034,-2316.221739
30.759717,-0.03125,-2.34375,51.118472,-1193.720599,-0.3703125,-27.7734375,153.355416,-3581.161797
30.769852,-0.03125,0,44.578775,-653.969702,-0.3703125,0,133.736325,-1961.909106
30.779728,-0.0625,-3.125,33.6213,-1095.747539,-0.740625,-37.03125,100.8639,-3287.242617
30.790119,-0.0625,0,33.6213,0,-0.740625,0,100.8639,0
30.799726,-0.109375,-4.6875,33.6213,0,-1.29609375,-55.546875,100.8639,0
30.809752,-0.109375,0,8.59608,-2502.522009,-1.29609375,0,25.78824,-7507.566027
30.819739,-0.195313,-8.59375,-9.264114,-1786.019401,-2.31445905,-101.8359375,-27.792342,-5358.058203
30.829938,-0.195313,0,-89.081701,-7981.758694,-2.31445905,0,-267.245103,-23945.276082
30.839722,-0.257813,-6.25,-152.010337,-6292.863542,-3.05508405,-74.0625,-456.031011,-18878.590626
30.849857,-0.257813,0,-213.037921,-6102.758405,-3.05508405,0,-639.113763,-18308.275215
30.859719,-0.375,-11.71875,-264.73586,-5169.793905,-4.44375,-138.8671875,-794.20758,-15509.381715
30.869793,-0.375,0,-330.742517,-6600.665715,-4.44375,0,-992.227551,-19801.997145
30.879736,-0.453125,-7.8125,-435.739341,-10499.682378,-5.36953125,-92.578125,-1307.218023,-31499.047134
30.889993,-0.453125,0,-507.356672,-7161.733101,-5.36953125,0,-1522.070016,-21485.199303
30.899729,-0.492188,-3.90625,-585.926056,-7856.938439,-5.8324278,-46.2890625,-1757.778168,-23570.815317
30.909737,-0.492188,0,-630.278583,-4435.2527,-5.8324278,0,-1890.835749,-13305.7581
30.919724,-0.585938,-9.375,-698.348406,-6806.982289,-6.9433653,-111.09375,-2095.045218,-20420.946867
30.929917,-0.585938,0,-762.601998,-6425.3592,-6.9433653,0,-2287.805994,-19276.0776
30.939747,-0.640625,-5.46875,-809.552722,-4695.07241,-7.59140625,-64.8046875,-2428.658166,-14085.21723
30.95003,-0.640625,0,-907.317516,-9776.479364,-7.59140625,0,-2721.952548,-29329.438092
30.959721,-0.6875,-4.6875,-917.010546,-969.302986,-8.146875,-55.546875,-2751.031638,-2907.908958
30.969864,-0.6875,0,-977.803853,-6079.330693,-8.146875,0,-2933.411559,-18237.992079
30.979734,-0.75,-6.25,-1046.353458,-6854.960565,-8.8875,-74.0625,-3139.060374,-20564.881695
30.990306,-0.75,0,-1111.111111,-6475.765291,-8.8875,0,-3333.333333,-19427.295873
30.999736,-0.804688,-5.46875,-1143.641354,-3253.024296,-9.5355528,-64.8046875,-3430.924062,-9759.072888
31.010037,-0.804688,0,-1192.748092,-4910.673753,-9.5355528,0,-3578.244276,-14732.021259
31.019705,-0.882813,-7.8125,-1197.103011,-435.491911,-10.46133405,-92.578125,-3591.309033,-1306.475733
31.030127,-0.882813,0,-1265.262226,-6815.921488,-10.46133405,0,-3795.786678,-20447.764464
31.039705,-0.945313,-6.25,-1295.840352,-3057.812687,-11.20195905,-74.0625,-3887.521056,-9173.438061
31.049918,-0.945313,0,-1403.607271,-10776.691822,-11.20195905,0,-4210.821813,-32330.075466
31.059725,-0.96875,-2.34375,-1425.212,-2160.47296,-11.4796875,-27.7734375,-4275.636,-6481.41888
31.069879,-0.96875,0,-1445.191127,-1997.912624,-11.4796875,0,-4335.573381,-5993.737872
31.079734,-1,-3.125,-1519.410469,-7421.934221,-11.85,-37.03125,-4558.231407,-22265.802663
31.08976,-1,0,-1550.507791,-3109.732256,-11.85,0,-4651.523373,-9329.196768
31.099768,-1,0,-1558.360605,-785.281334,-11.85,0,-4675.081815,-2355.844002
31.110023,-1,0,-1578.282828,-1992.222364,-11.85,0,-4734.848484,-5976.667092
31.11971,-1,0,-1595.023527,-1674.069831,-11.85,0,-4785.070581,-5022.209493
31.129771,-1,0,-1616.161616,-2113.808956,-11.85,0,-4848.484848,-6341.426868
31.139716,-1,0,-1606.296683,986.493316,-11.85,0,-4818.890049,2959.479948
31.149735,-1,0,-1614.856681,-855.999847,-11.85,0,-4844.570043,-2567.999541
31.159716,-1,0,-1617.599482,-274.28009,-11.85,0,-4852.798446,-822.84027
31.16976,-1,0,-1598.721023,1887.845919,-11.85,0,-4796.163069,5663.537757
31.179722,-1,0,-1632.519794,-3379.877112,-11.85,0,-4897.559382,-10139.631336
31.189796,-1,0,-1607.200257,2531.953715,-11.85,0,-4821.600771,7595.861145
31.199743,-1,0,-1625.355547,-1815.528937,-11.85,0,-4876.066641,-5446.586811
31.209992,-1,0,-1633.71998,-836.443387,-11.85,0,-4901.15994,-2509.330161
31.21971,-1,0,-1662.510391,-2879.041029,-11.85,0,-4987.531173,-8637.123087
31.229722,-1,0,-1610.305958,5220.443256,-11.85,0,-4830.917874,15661.329768
31.239722,-1,0,-1662.786831,-5248.08726,-11.85,0,-4988.360493,-15744.26178
31.249845,-1,0,-1609.139915,5364.691601,-11.85,0,-4827.419745,16094.074803
31.259726,-1,0,-1611.08426,-194.434499,-11.85,0,-4833.25278,-583.303497
31.269916,-1,0,-1630.523398,-1943.91383,-11.85,0,-4891.570194,-5831.74149
31.27973,-1,0,-1625.355547,516.785148,-11.85,0,-4876.066641,1550.355444
31.290125,-1,0,-1635.590448,-1023.490163,-11.85,0,-4906.771344,-3070.470489
31.299723,-1,0,-1645.007403,-941.695438,-11.85,0,-4935.022209,-2825.086314
31.309883,-1,0,-1629.460649,1554.675401,-11.85,0,-4888.381947,4664.026203
31.31972,-1,0,-1646.768217,-1730.756885,-11.85,0,-4940.304651,-5192.270655
31.330168,-1,0,-1668.752607,-2198.439005,-11.85,0,-5006.257821,-6595.317015
31.339743,-1,0,-1647.310765,2144.184225,-11.85,0,-4941.932295,6432.552675
31.349819,-1,0,-1675.3225,-2801.173441,-11.85,0,-5025.9675,-8403.520323
31.359727,-1,0,-1600.896502,7442.599754,-11.85,0,-4802.689506,22327.799262
31.370051,-1,0,-1610.305958,-940.945609,-11.85,0,-4830.917874,-2822.836827
31.379748,-1,0,-1604.492579,581.337891,-11.85,0,-4813.477737,1744.013673
31.389821,-1,0,-1633.71998,-2922.740117,-11.85,0,-4901.15994,-8768.220351
31.399726,-1,0,-1628.664495,505.548528,-11.85,0,-4885.993485,1516.645584
31.410386,-1,0,-1616.684181,1198.031437,-11.85,0,-4850.052543,3594.094311
31.419727,-1,0,-1629.726206,-1304.202525,-11.85,0,-4889.178618,-3912.607575
31.430137,-1,0,-1646.361541,-1663.5335,-11.85,0,-4939.084623,-4990.6005
31.439729,-1,0,-1633.052993,1330.854842,-11.85,0,-4899.158979,3992.564526
31.449795,-1,0,-1650.846059,-1779.306604,-11.85,0,-4952.538177,-5337.919812
31.459722,-1,0,-1585.665583,6518.047548,-11.85,0,-4756.996749,19554.142644
31.46975,-1,0,-1658.099818,-7243.423448,-11.85,0,-4974.299454,-21730.270344
31.479714,-1,0,-1639.478646,1862.117182,-11.85,0,-4918.435938,5586.351546
31.490062,-1,0,-1605.651895,3382.675112,-11.85,0,-4816.955685,10148.025336
31.499724,-1,0,-1638.806949,-3315.505387,-11.85,0,-4916.420847,-9946.516161
31.509728,-1,0,-1608.751609,3005.533979,-11.85,0,-4826.254827,9016.601937
31.519733,-1,0,-1660.715768,-5196.415974,-11.85,0,-4982.147304,-15589.247922
31.529819,-1,0,-1629.593416,3112.235205,-11.85,0,-4888.780248,9336.705615
31.539725,-1,0,-1626.01626,357.715628,-11.85,0,-4878.04878,1073.146884
31.550176,-1,0,-1632.120124,-610.386388,-11.85,0,-4896.360372,-1831.159164
31.559726,-1,0,-1632.91966,-79.953631,-11.85,0,-4898.75898,-239.860893
31.569864,-1,0,-1588.940971,4397.868951,-11.85,0,-4766.822913,13193.606853
31.579725,-1,0,-1630.789302,-4184.833118,-11.85,0,-4892.367906,-12554.499354
31.589792,-1,0,-1635.189273,-439.997114,-11.85,0,-4905.567819,-1319.991342
31.599725,-1,0,-1664.447403,-2925.81303,-11.85,0,-4993.342209,-8777.43909
31.60984,-1,0,-1616.94559,4750.181368,-11.85,0,-4850.83677,14250.544104
31.619718,-1,0,-1663.063363,-4611.777293,-11.85,0,-4989.190089,-13835.331879
31.629759,-1,0,-1612.253124,5081.023897,-11.85,0,-4836.759372,15243.071691
31.639752,-1,0,-1602.050625,1020.249894,-11.85,0,-4806.151875,3060.749682
31.649872,-1,0,-1624.299521,-2224.889603,-11.85,0,-4872.898563,-6674.668809
31.659721,-1,0,-1622.586403,171.311811,-11.85,0,-4867.759209,513.935433
31.669702,-1,0,-1638.941244,-1635.484123,-11.85,0,-4916.823732,-4906.452369
31.679752,-1,0,-1646.226027,-728.478288,-11.85,0,-4938.678081,-2185.434864
31.689816,-1,0,-1629.593416,1663.261039,-11.85,0,-4888.780248,4989.783117
31.699735,-1,0,-1645.819618,-1622.620173,-11.85,0,-4937.458854,-4867.860519
31.709826,-1,0,-1677.430177,-3161.05588,-11.85,0,-5032.290531,-9483.16764
31.719714,-1,0,-1644.06083,3336.934672,-11.85,0,-4932.18249,10010.804016
31.729922,-1,0,-1661.267547,-1720.671689,-11.85,0,-4983.802641,-5162.015067
31.739728,-1,0,-1596.933887,6433.36602,-11.85,0,-4790.801661,19300.09806
31.750048,-1,0,-1612.643122,-1570.923514,-11.85,0,-4837.929366,-4712.770542
31.75971,-1,0,-1602.564103,1007.901951,-11.85,0,-4807.692309,3023.705853
31.7697,-1,0,-1636.125654,-3356.155189,-11.85,0,-4908.376962,-10068.465567
31.779768,-1,0,-1622.060016,1406.563823,-11.85,0,-4866.180048,4219.691469
31.790058,-1,0,-1640.689089,-1862.90732,-11.85,0,-4922.067267,-5588.72196
31.799712,-1,0,-1621.928473,1876.061646,-11.85,0,-4865.785419,5628.184938
31.809908,-1,0,-1627.3393,-541.082729,-11.85,0,-4882.0179,-1623.248187
31.81975,-1,0,-1599.744041,2759.525929,-11.85,0,-4799.232123,8278.577787
31.829915,-1,0,-1634.387513,-3464.347233,-11.85,0,-4903.162539,-10393.041699
31.839733,-1,0,-1608.234159,2615.335439,-11.85,0,-4824.702477,7846.006317
31.849725,-1,0,-1623.244866,-1501.070759,-11.85,0,-4869.734598,-4503.212277
31.859746,-1,0,-1632.120124,-887.525755,-11.85,0,-4896.360372,-2662.577265
31.86972,-1,0,-1665.140288,-3302.016403,-11.85,0,-4995.420864,-9906.049209
31.879738,-1,0,-1610.824742,5431.55458,-11.85,0,-4832.474226,16294.66374
31.890048,-1,0,-1605.007624,581.711848,-11.85,0,-4815.022872,1745.135544
31.899726,-1,0,-1614.074732,-906.710787,-11.85,0,-4842.224196,-2720.132361
31.910141,-1,0,-1627.604167,-1352.943501,-11.85,0,-4882.812501,-4058.830503
31.919726,-1,0,-1657.275439,-2967.127251,-11.85,0,-4971.826317,-8901.381753
31.930103,-1,0,-1597.061407,6021.403217,-11.85,0,-4791.184221,18064.209651
31.939713,-1,0,-1637.465204,-4040.379685,-11.85,0,-4912.395612,-12121.139055
31.949894,-1,0,-1644.466371,-700.11668,-11.85,0,-4933.399113,-2100.35004
31.959724,-1,0,-1649.076517,-461.014649,-11.85,0,-4947.229551,-1383.043947
31.969764,-1,0,-1641.227638,784.887888,-11.85,0,-4923.682914,2354.663664
31.979751,-1,0,-1676.867611,-3563.997303,-11.85,0,-5030.602833,-10691.991909
31.989745,-1,0,-1645.278052,3158.955931,-11.85,0,-4935.834156,9476.867793
31.999726,-1,0,-1667.778519,-2250.046702,-11.85,0,-5003.335557,-6750.140106
32.009966,-1,0,-1598.976655,6880.186407,-11.85,0,-4796.929965,20640.559221
32.019741,-1,0,-1647.039447,-4806.279165,-11.85,0,-4941.118341,-14418.837495
32.030188,-1,0,-1653.849334,-680.988773,-11.85,0,-4961.548002,-2042.966319
32.039727,-1,0,-1634.921932,1892.740185,-11.85,0,-4904.765796,5678.220555
32.04991,-1,0,-1622.849724,1207.220836,-11.85,0,-4868.549172,3621.662508
32.059718,-1,0,-1656.177542,-3332.781812,-11.85,0,-4968.532626,-9998.345436
32.069815,-1,0,-1623.508402,3266.914058,-11.85,0,-4870.525206,9800.742174
32.079752,-1,0,-1626.412946,-290.454459,-11.85,0,-4879.238838,-871.363377
32.089695,-1,0,-1596.296592,3011.635434,-11.85,0,-4788.889776,9034.906302
32.099716,-1,0,-1634.654679,-3835.808729,-11.85,0,-4903.964037,-11507.426187
32.109991,-1,0,-1583.280557,5137.412188,-11.85,0,-4749.841671,15412.236564
32.119733,-1,0,-1626.280696,-4300.013873,-11.85,0,-4878.842088,-12900.041619
32.130207,-1,0,-1645.007403,-1872.670649,-11.85,0,-4935.022209,-5618.011947
32.13973,-1,0,-1663.063363,-1805.596018,-11.85,0,-4989.190089,-5416.788054
32.149936,-1,0,-1613.293539,4976.982395,-11.85,0,-4839.880617,14930.947185
32.159726,-1,0,-1659.888787,-4659.524869,-11.85,0,-4979.666361,-13978.574607
32.169703,-1,0,-1598.593238,6129.55495,-11.85,0,-4795.779714,18388.66485
32.179719,-1,0,-1607.587814,-899.457653,-11.85,0,-4822.763442,-2698.372959
32.1899,-1,0,-1656.3147,-4872.688531,-11.85,0,-4968.9441,-14618.065593
32.199725,-1,0,-1623.903865,3241.08349,-11.85,0,-4871.711595,9723.25047
32.209932,-1,0,-1640.28541,-1638.154477,-11.85,0,-4920.85623,-4914.463431
32.219734,-1,0,-1619.695497,2058.991241,-11.85,0,-4859.086491,6176.973723
32.230025,-1,0,-1623.640201,-394.470408,-11.85,0,-4870.920603,-1183.411224
32.239714,-1,0,-1625.091411,-145.121006,-11.85,0,-4875.274233,-435.363018
32.249773,-1,0,-1626.809826,-171.841454,-11.85,0,-4880.429478,-515.524362
32.259797,-1,0,-1643.790581,-1698.075515,-11.85,0,-4931.371743,-5094.226545
32.269771,-1,0,-1581.903029,6188.755174,-11.85,0,-4745.709087,18566.265522
32.279739,-1,0,-1652.209831,-7030.68013,-11.85,0,-4956.629493,-21092.04039
32.290113,-1,0,-1646.768217,544.161328,-11.85,0,-4940.304651,1632.483984
32.299707,-1,0,-1593.498526,5326.969136,-11.85,0,-4780.495578,15980.907408
32.309851,-1,0,-1633.853443,-4035.491733,-11.85,0,-4901.560329,-12106.475199
32.319712,-1,0,-1603.592046,3026.139716,-11.85,0,-4810.776138,9078.419148
32.329833,-1,0,-1658.099818,-5450.777143,-11.85,0,-4974.299454,-16352.331429
32.339722,-1,0,-1597.188947,6091.087016,-11.85,0,-4791.566841,18273.261048
32.349745,-1,0,-1652.346332,-5515.738434,-11.85,0,-4957.038996,-16547.215302
32.359737,-1,0,-1618.253904,3409.242775,-11.85,0,-4854.761712,10227.728325
32.369862,-1,0,-1626.677511,-842.360715,-11.85,0,-4880.032533,-2527.082145
32.379724,-1,0,-1642.036125,-1535.861361,-11.85,0,-4926.108375,-4607.584083
32.390261,-1,0,-1621.928473,2010.765184,-11.85,0,-4865.785419,6032.295552
32.399711,-1,0,-1640.95832,-1902.98467,-11.85,0,-4922.87496,-5708.95401
32.410014,-1,0,-1661.267547,-2030.922748,-11.85,0,-4983.802641,-6092.768244
32.419711,-1,0,-1641.901322,1936.622541,-11.85,0,-4925.703966,5809.867623
32.430062,-1,0,-1658.099818,-1619.849588,-11.85,0,-4974.299454,-4859.548764
32.439745,-1,0,-1651.800463,629.93551,-11.85,0,-4955.401389,1889.80653
32.450077,-1,0,-1609.787508,4201.295446,-11.85,0,-4829.362524,12603.886338
32.45972,-1,0,-1593.75249,1603.501781,-11.85,0,-4781.25747,4810.505343
32.469699,-1,0,-1632.78635,-3903.385967,-11.85,0,-4898.35905,-11710.157901
32.479726,-1,0,-1601.922307,3086.404314,-11.85,0,-4805.766921,9259.212942
32.489977,-1,0,-1618.253904,-1633.159727,-11.85,0,-4854.761712,-4899.479181
32.499707,-1,0,-1599.360256,1889.364814,-11.85,0,-4798.080768,5668.094442
32.509817,-1,0,-1624.69537,-2533.511372,-11.85,0,-4874.08611,-7600.534116
32.519714,-1,0,-1617.468662,722.670807,-11.85,0,-4852.405986,2168.012421
32.529807,-1,0,-1629.859017,-1239.035565,-11.85,0,-4889.577051,-3717.106695
32.539771,-1,0,-1608.36349,2149.552705,-11.85,0,-4825.09047,6448.658115
32.549933,-1,0,-1628.001628,-1963.813785,-11.85,0,-4884.004884,-5891.441355
32.559707,-1,0,-1628.664495,-66.286711,-11.85,0,-4885.993485,-198.860133
32.569688,-1,0,-1675.603217,-4693.872204,-11.85,0,-5026.809651,-14081.616612
32.579756,-1,0,-1626.809826,4879.339123,-11.85,0,-4880.429478,14638.017369
32.589857,-1,0,-1659.06263,-3225.280368,-11.85,0,-4977.18789,-9675.841104
32.599726,-1,0,-1596.169194,6289.343568,-11.85,0,-4788.507582,18868.030704
32.610375,-1,0,-1620.351616,-2418.242237,-11.85,0,-4861.054848,-7254.726711
32.619742,-1,0,-1597.699313,2265.230331,-11.85,0,-4793.097939,6795.690993
32.629814,-1,0,-1631.055293,-3335.597979,-11.85,0,-4893.165879,-10006.793937
32.639735,-1,0,-1620.745543,1030.974982,-11.85,0,-4862.236629,3092.924946
32.649974,-1,0,-1619.826679,91.88644,-11.85,0,-4859.480037,275.65932
32.659714,-1,0,-1621.271077,-144.439798,-11.85,0,-4863.813231,-433.319394
32.670163,-1,0,-1640.689089,-1941.801289,-11.85,0,-4922.067267,-5825.403867
32.679715,-1,0,-1594.769157,4591.993225,-11.85,0,-4784.307471,13775.979675
32.690041,-1,0,-1642.980366,-4821.120922,-11.85,0,-4928.941098,-14463.362766
32.699723,-1,0,-1606.296683,3668.368339,-11.85,0,-4818.890049,11005.105017
32.709999,-1,0,-1650.573574,-4427.689132,-11.85,0,-4951.720722,-13283.067396
32.719707,-1,0,-1621.533971,2903.960318,-11.85,0,-4864.601913,8711.880954
32.730041,-1,0,-1591.976439,2955.753239,-11.85,0,-4775.929317,8867.259717
32.739728,-1,0,-1622.981417,-3100.497811,-11.85,0,-4868.944251,-9301.493433
32.750088,-1,0,-1599.360256,2362.116097,-11.85,0,-4798.080768,7086.348291
32.759722,-1,0,-1597.571691,178.856487,-11.85,0,-4792.715073,536.569461
32.769828,-1,0,-1608.104848,-1053.315741,-11.85,0,-4824.314544,-3159.947223
32.779735,-1,0,-1600.12801,797.68382,-11.85,0,-4800.38403,2393.05146
32.790022,-1,0,-1618.122977,-1799.496711,-11.85,0,-4854.368931,-5398.490133
32.799726,-1,0,-1619.302081,-117.910346,-11.85,0,-4857.906243,-353.731038
32.809861,-1,0,-1617.861188,144.089329,-11.85,0,-4853.583564,432.267987
32.819757,-0.929688,7.03125,-1643.925695,-2606.450705,-11.0168028,83.3203125,-4931.777085,-7819.352115
32.829808,-0.929688,0,-1603.206413,4071.928173,-11.0168028,0,-4809.619239,12215.784519
32.839758,-0.867188,6.25,-1552.433439,5077.297341,-10.2761778,74.0625,-4657.300317,15231.892023
32.849943,-0.867188,0,-1549.666822,276.661778,-10.2761778,0,-4649.000466,829.985334
32.859736,-0.796875,7.03125,-1544.640099,502.672278,-9.44296875,83.3203125,-4633.920297,1508.016834
32.869865,-0.796875,0,-1492.760113,5187.998541,-9.44296875,0,-4478.280339,15563.995623
32.879716,-0.78125,1.5625,-1435.647118,5711.299551,-9.2578125,18.515625,-4306.941354,17133.898653
32.889961,-0.78125,0,-1396.063102,3958.401589,-9.2578125,0,-4188.189306,11875.204767
32.899709,-0.867188,-8.59375,-1371.177842,2488.526029,-10.2761778,-101.8359375,-4113.533526,7465.578087
32.910574,-0.867188,0,-1395.770814,-2459.297267,-10.2761778,0,-4187.312442,-7377.891801
32.919741,-0.882813,-1.5625,-1383.41288,1235.793486,-10.46133405,-18.515625,-4150.23864,3707.380458
32.930576,-0.882813,0,-1426.838839,-4342.595898,-10.46133405,0,-4280.516517,-13027.787694
32.939726,-0.914063,-3.125,-1409.542603,1729.623513,-10.83164655,-37.03125,-4228.627809,5188.870539
32.950039,-0.914063,0,-1437.091327,-2754.872373,-10.83164655,0,-4311.273981,-8264.617119
32.959717,-0.96875,-5.46875,-1435.029059,206.226782,-11.4796875,-64.8046875,-4305.087177,618.680346
32.969753,-0.96875,0,-1447.073294,-1204.423492,-11.4796875,0,-4341.219882,-3613.270476
32.979737,-1,-3.125,-1473.730749,-2665.745513,-11.85,-37.03125,-4421.192247,-7997.236539
32.990063,-1,0,-1534.212949,-6048.219937,-11.85,0,-4602.638847,-18144.659811
32.99972,-1,0,-1541.069502,-685.655348,-11.85,0,-4623.208506,-2056.966044
33.010152,-1,0,-1577.66033,-3659.08275,-11.85,0,-4732.98099,-10977.24825
33.019726,-1,0,-1587.049675,-938.934492,-11.85,0,-4761.149025,-2816.803476
33.029888,-1,0,-1604.878832,-1782.915699,-11.85,0,-4814.636496,-5348.747097
33.039716,-1,0,-1612.903226,-802.439416,-11.85,0,-4838.709678,-2407.318248
33.050046,-1,0,-1571.338781,4156.444517,-11.85,0,-4714.016343,12469.333551
33.059721,-1,0,-1617.337862,-4599.908124,-11.85,0,-4852.013586,-13799.724372
33.069774,-1,0,-1635.322976,-1798.511441,-11.85,0,-4905.968928,-5395.534323
33.079737,-1,0,-1671.541997,-3621.90212,-11.85,0,-5014.625991,-10865.70636
33.089958,-1,0,-1620.614213,5092.778471,-11.85,0,-4861.842639,15278.335413
33.099721,-1,0,-1666.805567,-4619.135434,-11.85,0,-5000.416701,-13857.406302
33.109987,-1,0,-1594.769157,7203.640997,-11.85,0,-4784.307471,21610.922991
33.119718,-1,0,-1640.0164,-4524.7243,-11.85,0,-4920.0492,-13574.1729
33.129906,-1,0,-1598.210005,4180.639537,-11.85,0,-4794.630015,12541.918611
33.139736,-1,0,-1632.519794,-3430.978951,-11.85,0,-4897.559382,-10292.936853
33.149812,-1,0,-1602.307323,3021.247176,-11.85,0,-4806.921969,9063.741528
33.159739,-1,0,-1654.670307,-5236.29844,-11.85,0,-4964.010921,-15708.89532
33.170206,-1,0,-1644.872111,979.819575,-11.85,0,-4934.616333,2939.458725
33.179727,-1,0,-1621.533971,2333.814006,-11.85,0,-4864.601913,7001.442018
33.190048,-1,0,-1597.699313,2383.465815,-11.85,0,-4793.097939,7150.397445
